utteranceID,Group,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
Group_01_10,Group_01,,,,,,,,,,,,,,,,,,,,32.94755,0.20452404,32.35749,34.440937,37.288025,4.9305344,667.64044,865.7661,88.69973,43.49083,0.43112066,0.62536335,0.17217736,0.37825236,0.6395904,0.467413,4.7180467,2.491483,4.101048,1.9387301,0.18599759,0.7917906,22.354153,0.3329182,1.6585048,9.4851,15.393875,0.9268057,-12.238932,-1.5435454,0.041384656,2.1844873,1.2449267,0.5240855,5.3159304,1.0762652,6.556709,2.8941941,17.972046,0.6098396,447.59415,0.3187824,1130.2898,0.1826457,-44.386013,-1.774923,1589.457,0.1246447,707.0472,0.601559,-48.849648,-1.3682142,2604.7776,0.091587454,765.73975,0.5823838,-48.654785,-1.3703067,-12.568243,-0.39696652,19.12654,0.35118505,0.036414336,0.9210951,-0.021598944,-0.4372923,0.20719765,0.7080798,23.290257,0.30774492,-0.39400324,-40.812645,16.02424,0.9711113,-15.631463,-1.2078611,-13.717812,21.61106,-0.013197136,-0.012484256,0.105588354,4.050633,2.5706942,0.309,0.27786505,0.0775,0.053793587,-37.587757
Group_01_11,Group_01,,,,,1,,,,,,,,,,,,,,,22.256435,0.17464155,19.571276,23.83371,25.407131,5.8358555,178.13562,191.95605,3.9915833,43.11659,0.4442348,0.6734949,0.14061312,0.40951332,0.663095,0.52248186,7.836679,4.913453,5.8967376,3.760668,0.24685176,0.931047,22.44227,0.61530554,6.771834,1.7854542,16.462776,0.84090036,-3.5804062,-3.961346,0.048688307,1.8961089,1.3977946,0.52669305,0.6710788,5.692344,4.314713,1.1654416,20.90274,0.45491338,466.94177,0.41455057,1228.7148,0.18816082,-81.349396,-1.0701836,1547.1628,0.17975938,828.57874,0.56574446,-87.819695,-0.9235618,2616.57,0.09213123,850.43024,0.6228433,-89.87252,-0.88600504,-14.282514,-0.41088864,22.386309,0.3136336,0.014072545,2.573033,-0.017547902,-0.6253407,0.29446948,0.87084043,28.09988,0.40395874,4.125956,3.036986,19.216902,0.8054073,-6.229119,-2.6439974,-9.687603,16.80835,-0.013990304,-0.011001959,0.1845878,4.888889,4.090909,0.1411111,0.14594096,0.089999996,0.0591608,-35.70952
Group_01_12,Group_01,,,,,,,,,,,,,,,,,,,,32.264023,0.266467,23.904762,35.172775,37.85892,13.954159,130.21008,119.82401,573.2191,960.5561,0.62732655,0.662095,0.27744174,0.5449023,0.93745613,0.6600144,10.465059,3.8682868,6.121095,2.7051647,0.40078375,0.8871459,19.266657,0.67487675,6.075309,2.35887,16.384047,0.77384466,-13.776631,-1.441016,0.061166957,1.5104373,1.4153916,0.5688731,3.1155994,1.8993539,6.7454343,1.6796066,18.259964,0.50907445,450.57117,0.36570433,1049.9813,0.17825171,-62.414997,-1.4749676,1578.0758,0.10709464,657.59827,0.44250083,-63.16542,-1.1943307,2611.4612,0.09247643,676.3881,0.5615813,-63.43884,-1.1893972,-13.776139,-0.38167098,20.703308,0.31993872,0.04475584,0.85515374,-0.026263038,-0.41221243,0.51480466,0.69421345,23.208029,0.47636107,2.2979243,6.009319,18.233673,0.71534234,-21.297585,-0.82732743,-11.724447,19.637724,-0.025748374,-0.013200117,0.10214299,3.2738097,3.3333335,0.21181817,0.16507949,0.08,0.0697615,-31.042273
Group_01_13,Group_01,,,,,,,,,,,,,,,,,,,,15.425596,0,15.425596,15.425596,15.425596,0,0,0,0,0,0.15341938,0.42240334,0.097519465,0.12468571,0.22415577,0.1266363,1.9473298,0.81068957,2.0488179,0.56805307,0.08467837,0.6055539,17.908941,0.36924794,15.512595,0.27178776,11.199034,0.5803458,4.8917527,1.0108141,0,0,0,0,-3.55456,0,3.5581512,0,30.96118,0,396.66806,0,947.4379,0,-196.22264,-0.088901274,1453.9321,0,619.34436,0,-196.7423,-0.07902179,2687.8796,0,556.9598,0,-197.02122,-0.07374043,-21.90773,0,34.41885,0,0.016809171,0,-0.005590071,0,0.1517579,0,25.902714,0,16.337257,0,9.236315,0,3.7929578,0,-15.842545,24.566109,-0.010944447,-0.006092622,0.08564349,6,0,0,0,0.38,0,-50.380596
Group_01_14,Group_01,1,,,,,,,,,,,,,,,,,,,25.2669,0.24554738,19.03569,25.819576,31.997936,12.962246,263.30637,195.85832,108.576294,56.533722,0.71231985,0.6188,0.31614667,0.6342525,1.0011573,0.6850106,6.5947523,3.7480953,11.3765955,10.104679,0.49472338,0.7573306,22.853119,0.37625772,7.156708,1.4418355,20.679064,0.70301884,-16.75212,-0.98764724,0.08992523,1.1157391,1.4776862,0.55332255,-0.706028,-5.703872,-1.2867762,-5.441736,14.107569,0.48718894,449.3993,0.30236444,1076.0461,0.18203436,-29.013525,-2.3035264,1599.9397,0.14465377,695.714,0.58625215,-43.441467,-1.3781105,2628.5305,0.07958694,735.23193,0.52893037,-41.75146,-1.4304528,-15.093442,-0.3369085,20.956652,0.29216883,0.025997365,1.3388097,-0.02717065,-0.30107227,0.51606715,0.6251346,24.323807,0.34478515,7.1452675,1.4006473,21.31389,0.7219917,-19.140121,-0.84967494,-11.704241,18.263065,-0.004839054,-0.018323693,0.40065038,4.142012,3.6585367,0.22333333,0.13199326,0.038,0.031240996,-31.771946
Group_01_15,Group_01,1,,,,,,,,,,,,,,,,,,,23.41715,0.23969536,19.128513,24.888365,26.696655,7.568142,178.52454,92.56529,34.42671,33.781143,0.666773,0.6512442,0.15903652,0.6759964,1.0109857,0.8519492,8.859217,2.9277487,4.506134,2.5623102,0.35173425,0.9646273,20.770855,0.68007094,5.0448256,2.783886,20.459455,0.7669475,-4.5308547,-2.7601132,0.04131531,1.6594446,1.2930973,0.70329916,1.2354238,4.1856523,-2.519883,-7.684136,12.570267,1.1441749,531.1802,0.4892952,1218.0594,0.23864262,-61.082157,-1.3716949,1631.6986,0.14823368,749.61176,0.47043425,-67.67356,-1.1386253,2657.3342,0.10966348,814.1341,0.36915007,-66.8908,-1.1628193,-12.614296,-0.40936336,17.469748,0.33510923,0.032649685,1.0788157,-0.024079511,-0.43651068,0.39280152,0.731653,25.839527,0.410976,-0.14821193,-82.773674,25.116522,0.63762635,-7.969007,-1.6057938,-8.838829,14.12715,-0.005423411,-0.014883578,0.27759555,2.1978023,3.9772727,0.17428571,0.14898294,0.076,0.05122499,-31.986279
Group_01_16,Group_01,,,,,,,,,,,,,,,,,,,,23.970043,0.17468087,21.338379,23.78333,27.724304,6.3859253,424.0836,635.2773,73.515335,120.32609,0.6349688,0.7111097,0.2614127,0.49280846,0.92564994,0.66423726,8.631451,5.1830535,8.053006,3.6822011,0.36285278,0.86207986,18.218351,0.9462206,8.412402,1.94214,15.132265,1.1843969,-2.2790601,-6.2726045,0.05742894,2.067542,1.629667,0.6648332,1.7693421,2.39192,4.626458,1.6051625,18.12202,0.44005597,518.93304,0.47714004,1199.8446,0.19173501,-76.90921,-1.192568,1608.5267,0.1646694,816.2552,0.54885,-81.8303,-1.0301958,2623.8674,0.09815649,757.5997,0.5211233,-82.21589,-1.020412,-13.882731,-0.36555135,21.10757,0.30560294,0.036820367,1.0407093,-0.020620985,-0.5060299,0.48521006,0.65997505,26.857887,0.47107536,3.7511823,4.2506127,20.886124,0.94214773,-7.3446226,-1.8455895,-6.1575155,11.523542,-0.00282978,-0.013561167,0.16422187,4.633205,3.1620553,0.19,0.14282857,0.10125,0.07573597,-29.724224
Group_01_17,Group_01,,,,,,,,,,,,,,,,,,,,32.557205,0.1094859,31.161827,32.76907,35.37047,4.208641,411.67017,623.08844,43.408012,49.708668,0.5283434,0.51883924,0.2801147,0.45347896,0.80337954,0.5232648,6.902029,5.149172,5.071118,4.1917596,0.24321869,0.65567386,22.933378,0.3626744,1.8660921,7.2604127,14.104841,1.1312265,-12.016588,-1.2607428,0.03042822,1.683818,1.3140469,0.5627801,5.000327,0.7948167,0.8402533,11.625508,18.003979,0.46311578,445.76706,0.34096017,1064.5248,0.1747239,-41.346428,-1.7744606,1562.7866,0.121417716,672.8012,0.48387343,-50.08595,-1.2995704,2605.0098,0.077221476,755.8016,0.3912731,-51.69247,-1.2430604,-12.877062,-0.41350877,20.604275,0.35490343,0.027525166,0.92151207,-0.022589786,-0.4621352,0.23872095,0.62468904,24.192543,0.32576132,2.135443,6.7061725,16.11235,1.0112737,-13.036841,-1.2512791,-8.6756525,16.013182,0.011694277,-0.01548724,0.27611536,5.508475,3.0107527,0.26285714,0.23456427,0.08125,0.05348773,-37.357655
Group_01_18,Group_01,,,,,,,,,,,,,,,,,,,,25.71125,0.22443795,21.108639,25.72439,30.175287,9.0666485,140.5323,70.61063,103.7749,61.03592,0.6772156,0.7183464,0.35227242,0.50255674,0.9045023,0.5522299,7.9509754,5.2235527,6.0808496,3.8106635,0.41767976,1.1027632,19.624144,0.7907927,9.720038,1.126198,7.54684,1.1133647,-9.419824,-2.1169612,0.080869034,1.2680123,1.7482109,0.647534,0.35404003,9.032206,0.04471912,141.55699,19.838165,0.43695074,590.373,0.4129817,1179.6857,0.18442434,-73.37791,-1.2499386,1675.866,0.19515117,882.2362,0.30806813,-76.734795,-1.1100919,2760.9097,0.129475,746.30164,0.6624458,-79.93915,-1.0383133,-14.815158,-0.34980252,24.6331,0.26835513,0.02295306,1.3870519,-0.024621231,-0.6872688,0.53919333,0.98664016,28.00352,0.38569334,6.4581776,1.803841,6.354519,1.0483006,-15.830237,-1.3683544,-6.954649,13.579686,-0.010105081,-0.009185863,0.18615653,4.142012,3.0674846,0.206,0.2431954,0.099999994,0.06841052,-30.199003
Group_01_19,Group_01,,,,,,,,,,,,,,,,,,,,19.146236,0.26805207,13.727329,17.202324,25.397793,11.670464,122.37114,0,90.89199,59.196224,0.35689697,0.26098472,0.28646284,0.3606084,0.41039225,0.12392941,4.898898,2.3047514,3.8699524,1.0159664,0.18161757,0.59419125,15.524423,1.298304,16.122318,0.45267457,15.611296,0.4338678,4.654647,1.9608486,0.121918574,1.0278232,2.615527,0.31673196,-2.035632,-1.7823122,1.1983447,1.8977144,26.774485,0.28055075,542.407,0.4661301,1000.35626,0.27317128,-101.51762,-0.91156626,1547.106,0.15741982,722.147,0.19197115,-108.19988,-0.7963624,2651.9192,0.09160815,996.8375,0.60935074,-113.29686,-0.71491313,-13.881469,-0.38259512,25.494024,0.3879238,0.02685323,1.2130083,-0.00402035,-0.7368729,0.24480976,0.5092434,25.037912,0.549471,12.066461,0.461957,14.798147,0.39060396,6.735371,0.78730977,-0.32398868,3.025152,-0.015171249,-0.00026627,0.11672694,8,7.692308,0.056666665,0.028674418,0.085,0.005,-40.7377
Group_01_20,Group_01,,,,,,,,,,,,,,,,,,,,22.715033,0.10451914,21.488605,23.193993,24.787643,3.299038,140.84904,41.68513,-8.80278,56.308777,0.26111206,0.38104132,0.17610572,0.23174949,0.31648526,0.14037953,1.5155404,0.8115019,1.7316914,0.7970281,0.16482069,0.45256618,14.59369,0.40978518,7.379453,0.6659301,12.234091,0.7860437,4.7307844,2.3669674,0.10190988,0.36442298,1.4219329,0.5248696,1.887002,1.4932382,-9.233851,-3.2849817,4.585225,6.0763135,702.74414,0.26149625,1614.1462,0.372621,-163.00562,-0.43454042,1644.1075,0.14919396,933.15204,0.33838353,-163.80203,-0.42237604,2771.906,0.10606014,746.2669,0.51499486,-164.69588,-0.40869364,-13.924071,-0.25978413,24.705076,0.18826304,-0.017843304,-2.366942,-0.006469383,-0.90105903,0.22016998,0.38117117,17.407063,0.3787506,6.782741,1.1259385,7.446722,2.2946026,-2.0673501,-8.196903,-18.77516,28.609713,-0.05538776,-0.00823625,0.1565758,3.1496062,3.2786884,0.049999997,0.012247449,0.235,0.12298374,-40.89558
Group_01_21,Group_01,,,,,,,,,,,,,,,,,,,,34.21886,0.1290236,32.184227,34.929142,35.74372,3.559494,373.24054,18.784103,15.480077,20.254593,0.6293435,0.52038264,0.34337264,0.5404925,0.8831143,0.53974164,7.2095013,4.580501,5.420072,2.9375913,0.3453383,0.56512505,23.74259,0.29985893,7.546757,1.0294868,20.700504,0.73282,-14.222901,-1.4625477,0.023506027,1.1153194,1.3482858,0.51811147,6.3350043,0.64821494,12.508194,0.67489165,21.386608,0.36404967,441.8093,0.25312456,1077.6191,0.1567681,-17.143148,-3.0092742,1608.2612,0.13683124,621.0619,0.7176426,-35.757862,-1.1335319,2584.336,0.097742796,748.6467,0.35458544,-31.960634,-1.3111917,-15.288333,-0.37097564,20.882051,0.3541054,0.016551415,2.0946455,-0.024910957,-0.47056922,0.37428856,0.5104745,24.602036,0.2899844,7.3977375,1.0890719,23.011911,0.6097977,-16.844114,-1.2316972,-12.021549,22.649652,-0.03915377,-0.007249362,0.15871152,5.9259257,3.1007752,0.2875,0.36279297,0.03,0,-31.389936
Group_01_22,Group_01,,,,,,,,,,,,,,,,,,,,32.032833,0.085711695,28.319696,33.843838,33.883392,5.563696,0,0,-0.483181,0,0.5628209,0.58296907,0.27315456,0.44153047,0.785751,0.5125964,16.51556,1.2753,2.1271343,8.09894,0.43709663,0.7688284,27.110203,0.23143181,1.7703551,3.663305,-1.7025614,-2.9040334,-5.8101125,-1.4796515,0.030312045,0.68606067,2.7813265,0.3346705,2.3321538,2.6327674,-5.049546,-0.829757,20.740698,0.13797976,407.32953,0.24324971,1320.1465,0.101636626,-63.487656,-1.0638247,1306.656,0.086075544,1020.73285,0.11604307,-61.35494,-1.0609558,2412.4905,0.090000466,913.1047,0.1750178,-72.39733,-0.82855296,-11.3715,-0.3121919,26.944454,0.16819033,0.001731989,19.269337,-0.008221819,-0.96227205,0.61638665,0.5650082,29.61807,0.21314259,1.8922714,3.1074061,-3.6189604,-1.2476226,-8.466217,-1.128808,-9.880107,25.623629,-0.012273285,-0.007763981,0.33642212,8.333334,5.555556,0.13,0,0,0,-32.369587
Group_01_23,Group_01,,,,,,,,,,,,,,,,,,,,20.484177,0.18252382,15.361323,21.891397,23.354311,7.9929876,86.713745,55.66055,102.84773,79.03834,0.36053494,0.98050904,0.15296651,0.25520146,0.45791748,0.30495095,3.834896,2.4711037,7.488622,7.9646745,0.2143783,1.2400924,21.668188,0.5136815,12.335589,0.6659922,7.761998,0.8835927,-0.39046982,-27.554045,0.07484879,1.2365259,1.907912,0.5673119,-1.6123708,-2.2012014,8.758115,2.3655798,25.493826,0.30120972,491.0991,0.24773204,1290.8624,0.16671717,-88.060486,-1.0485946,1533.7281,0.14080387,1009.9442,0.26447478,-97.19235,-0.87079453,2648.456,0.09662329,861.0331,0.46341366,-99.67674,-0.8283749,-18.772808,-0.28673244,27.558971,0.25047544,-0.010445946,-2.949389,-0.019889861,-0.6181263,0.23447824,0.6488587,27.251131,0.3043078,13.625824,0.5814256,8.861737,0.8341455,-3.0254157,-3.8041933,-12.777605,21.489023,-0.028791439,-0.009649122,0.19678015,1.2,2.4896266,0.22666666,0.12827921,0.18399999,0.18778712,-37.218628
Group_01_24,Group_01,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.1810195,0.38655064,0.13494597,0.15455678,0.23094311,0.09599714,1.1464187,0.7158997,1.3004974,0.42492965,0.09244378,0.29795873,15.43409,0.3764231,11.25646,0.4273023,9.901149,0.4182327,6.3780117,0.72932565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-201,0,0,0,0,0,-201,0,0,0,0,0,-201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.50192,27.101776,-0.04429422,-0.006917779,0.09484035,2,0,0,0,0.44,0,-48.515198
Group_01_25,Group_01,,,,,,,,,,,,,,,,,,,,19.84201,0.38858804,13.295745,16.936003,25.986397,12.690652,238.73917,207.54988,241.99614,310.16895,0.2637409,1.5153115,0.1116882,0.16666412,0.349483,0.23779482,37.460087,47.99582,1.812262,0.61096025,0.16755904,3.2363107,17.534584,0.53554803,13.465377,0.6271093,11.401818,0.43243086,4.8657465,1.6017257,0.0768439,1.4493793,1.4345679,0.492416,-0.15627018,-31.291862,4.183611,4.0294394,21.222305,0.60091645,440.1182,0.24249679,1195.1406,0.24016075,-120.37117,-0.6949994,1511.5869,0.09943963,901.16327,0.38951337,-124.55183,-0.6224783,2586.53,0.07464172,865.6474,0.4103741,-125.865616,-0.6025693,-18.967817,-0.30549687,27.865381,0.27710217,-0.03258719,-0.95660377,-0.013205156,-0.38991243,0.1357255,0.72903216,22.649292,0.28908226,14.259856,0.42237425,11.95622,0.39288217,2.3804893,3.850175,-15.083416,23.138489,-0.043827098,-0.006792517,0.19558667,0.5405406,4.3835616,0.091249995,0.10605865,0.118666664,0.096599974,-35.560555
Group_01_26,Group_01,,,1,,,,,,,,,,,,,,,,,17.851229,0.22694135,14.059643,19.502167,20.264956,6.2053127,209.01056,79.94933,76.44197,9.172417,0.16542035,0.39731655,0.104116976,0.14242145,0.22981875,0.12570177,2.282023,1.1322138,1.2841891,1.3172494,0.1357732,0.9798731,19.868568,0.43176797,15.724004,0.4082788,15.897381,0.38193852,4.372248,2.292141,0.04749647,0.6881731,1.5376537,0.85200185,-2.2201357,-1.8205221,12.294396,1.3321749,23.602993,0.30830488,451.72562,0.2572241,1286.8701,0.29741257,-139.22043,-0.6027581,1481.1321,0.11549843,1003.99786,0.26734722,-143.25203,-0.53292835,2484.6587,0.09635259,842.05676,0.2734538,-144.1157,-0.5229803,-20.392359,-0.3221554,28.58,0.29422462,-0.025404414,-1.4728899,-0.01392794,-0.56331503,0.111893795,0.44124857,25.695044,0.32410753,15.507542,0.42204463,15.206205,0.4930953,4.6788955,1.5938865,-18.391232,26.14432,-0.04893982,-0.007629159,0.14328554,6.8702292,4.878049,0.058333334,0.036247607,0.185,0.0736546,-44.117092
Group_01_27,Group_01,,,,,,,,,,,,,,,,,,,,19.921038,0.36373484,13.568135,17.705467,27.03244,13.464305,156.44064,88.15172,101.067055,78.16093,0.1729197,0.50991017,0.09925287,0.13793066,0.24137816,0.14212528,1.7955878,2.0326777,1.4370139,0.97147447,0.088646695,0.467962,20.933136,0.45367682,23.375652,0.26834914,14.071359,0.43492895,3.60238,2.17582,0.18072295,1.1148679,1.5166111,0.53404987,-0.9915123,-5.966543,6.8451657,2.2214723,27.11038,0.24690607,399.15125,0.26440695,1217.3546,0.13359515,-68.11503,-1.1734197,1473.7206,0.13226259,944.1771,0.24146064,-80.79177,-0.88175493,2595.2966,0.057196274,667.5299,0.44538713,-82.20499,-0.85236686,-21.514927,-0.28358632,30.637314,0.20648703,-0.015759276,-1.605351,-0.009931392,-0.5155467,0.096903786,0.47599024,24.50682,0.17907748,23.667215,0.2931733,14.481486,0.49690455,3.8901398,2.1301925,-12.944353,19.617125,-0.03239777,-0.006447308,0.078377396,2.631579,4.1379313,0.16833334,0.10006942,0.074999996,0.042720016,-46.464478
Group_01_28,Group_01,,,,,,,,,,,,,,1,,,,,,18.219639,0.287141,14.022217,15.209122,25.586346,11.564129,157.3039,74.65542,244.7673,220.95432,0.14459945,0.276447,0.10438503,0.14014901,0.17177674,0.06739171,1.68242,1.2520233,1.3942351,1.0379118,0.06995802,0.3541869,20.090279,0.4849485,19.8898,0.35874155,9.732471,0.68195355,2.0823536,2.7300878,0.09919666,1.5096419,1.4937679,0.6148649,-1.4479383,-3.0334234,9.488805,1.9362316,25.32028,0.2537361,496.23077,0.3423409,1281.4468,0.13244526,-94.22599,-0.8608503,1566.2538,0.17315741,1056.0299,0.22706193,-101.03179,-0.7347808,2675.4297,0.11124987,732.85333,0.31355876,-102.62018,-0.7101733,-21.060925,-0.20265058,31.895489,0.17872445,-0.041164435,-0.6236938,-0.016545441,-0.4022953,0.07908071,0.34772345,24.684336,0.2786247,19.53757,0.36010015,9.089731,0.81818074,1.8978353,3.1195855,-16.173605,24.051638,-0.039284885,-0.012355582,0.058126844,4.522613,3.626943,0.15857142,0.24061994,0.08125,0.06734937,-49.838505
Group_01_29,Group_01,,,,,,,,,,,,,,1,,,,,,18.93853,0.31867707,13.519911,16.68215,23.608799,10.088888,103.50272,56.72689,165.86546,71.61952,0.25481522,0.53688437,0.12411784,0.2153011,0.3977545,0.27363664,2.9729183,1.1444106,2.0774074,0.9058528,0.123493746,0.62908465,16.936577,0.9599565,16.644733,0.41964066,14.0532875,0.9541836,3.3636985,2.8496158,0.17175303,1.2420131,2.1074631,0.6686413,-1.5253069,-3.3565845,11.462024,2.4145715,25.399263,0.35631654,559.5189,0.4799709,1243.8793,0.22531521,-106.96251,-0.8320936,1625.1475,0.2085904,956.15564,0.32194588,-110.65817,-0.75311553,2717.413,0.15369408,777.55634,0.24025495,-112.713425,-0.72122914,-18.534094,-0.33916554,28.832209,0.24741992,-0.020914692,-1.287035,-0.011290393,-0.90149647,0.15092729,0.58075374,25.733341,0.35615495,17.363565,0.429529,12.180981,1.1384791,8.082987,0.99254954,-6.6768427,13.583975,-0.023959814,-0.00579944,0.09924172,3.5897436,3.1578948,0.15666667,0.11308797,0.11857142,0.097163856,-43.29503
Group_01_30,Group_01,,,,,,,,,,,,,,,,,,,,20.533424,0.23828596,14.475213,21.699762,24.077576,9.602363,207.94841,166.34694,208.56117,265.89716,0.28364837,0.8059899,0.12228896,0.17540012,0.43475127,0.31246233,4.168247,3.2751086,2.7026544,2.1873856,0.17044729,1.0732877,22.822107,0.44251695,11.156122,1.0556445,9.14305,1.1378454,1.4724158,6.616228,0.06734331,1.9202547,1.4649649,0.6717822,-0.05188046,-99.83397,3.2400432,8.485616,19.098955,1.2711437,514.0265,0.36914998,1246.8007,0.1580502,-114.52125,-0.8002094,1532.5078,0.1842604,1012.4128,0.31638992,-119.62982,-0.7144729,2632.936,0.109305345,822.00055,0.41005063,-122.50722,-0.67070776,-17.39284,-0.40625814,28.718044,0.28635806,-0.017473677,-2.0210083,-0.019551067,-0.67167497,0.25839657,0.9052674,29.984016,0.31659457,8.177115,1.7041972,9.626203,1.391422,-3.782774,-2.9094949,-17.63327,28.031212,-0.04330452,-0.006061435,0.099224545,2.586207,3.2163744,0.1290909,0.12623604,0.16,0.07850883,-37.65847
Group_01_31,Group_01,,,,,,,,,,,,,,,,,,,,25.968988,0.2130597,23.782156,28.157185,29.689146,5.90699,78.52869,0,-290.74628,0,0.2606232,0.55997187,0.13307744,0.18819095,0.41029975,0.2772223,0.91814744,0.74174863,2.5584936,0,0.1278053,0.6915948,22.78226,0.31375352,8.71546,1.2382246,5.513447,1.3812143,5.1147327,1.0835037,0.15670197,0.7365907,1.8871589,0.73656344,1.804331,2.145478,6.14784,0.43572375,21.77002,0.2204872,676.2168,0.3367774,1389.0309,0.11908544,-143.07861,-0.55289304,1674.7325,0.18758021,1048.6202,0.13318741,-136.17856,-0.58193874,2758.4224,0.12412508,848.6077,0.4297224,-139.08337,-0.5423044,-11.974069,-0.46421164,27.560974,0.16921903,-0.00839449,-3.2891405,-0.006598468,-0.8615603,0.22151686,0.30498743,28.574894,0.2621059,6.6166677,1.7582545,3.4965825,1.9066877,2.0786457,3.075248,-12.836186,25.092236,-0.031832743,-0.003373365,0.09125624,2,2.2222223,0.13,0,0.086666666,0.062360957,-43.701687
